Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Warehouse,Current_Stock,Reorder_Level,Lead_Time_Days,Order_Date,Ship_Date
5749,CA-2019-113733,08-12-2019,12-12-2019,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56,3,-2.484,Warehouse_South,496,165,3,12-Aug-2019,12-Dec-2019
3104,CA-2019-124562,08-12-2019,12-12-2019,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Ohio,Midwest,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,7,-9.5018,Warehouse_Midwest,256,85,3,12-Aug-2019,12-Dec-2019
8441,CA-2019-158302,08-12-2019,12-12-2019,Second Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,Midwest,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,3,3.4398,Warehouse_Midwest,402,134,2,12-Aug-2019,12-Dec-2019
3479,CA-2019-131289,08-12-2019,14-12-2019,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,West,OFF-AR-10003056,Office Supplies,Art,Newell 341,8.56,2,2.4824,Warehouse_West,440,146,6,12-Aug-2019,14-Dec-2019
8555,CA-2019-102092,09-12-2019,11-12-2019,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,158.529,Warehouse_South,381,127,6,12-Sep-2019,12-Nov-2019
6711,CA-2019-149503,09-12-2019,12-12-2019,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Stockton,California,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,8,99.296,Warehouse_West,354,118,7,12-Sep-2019,12-Dec-2019
1313,CA-2019-141082,09-12-2019,13-12-2019,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,Northeast,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,4,56.1752,Warehouse_Northeast,399,133,6,12-Sep-2019,13-Dec-2019
3258,US-2019-161844,09-12-2019,14-12-2019,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,-29.3238,Warehouse_South,262,87,3,12-Sep-2019,14-Dec-2019
3741,CA-2019-133340,09-12-2019,13-12-2019,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,Midwest,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,1,23.3954,Warehouse_Midwest,208,69,7,12-Sep-2019,13-Dec-2019
23,CA-2019-137330,09-12-2019,13-12-2019,Standard Class,KB-16585,Ken Black,Corporate,United States,Fremont,Nebraska,Midwest,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,15.6884,Warehouse_Midwest,491,163,9,12-Sep-2019,13-Dec-2019
3740,CA-2019-133340,09-12-2019,13-12-2019,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,Midwest,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,2,25.1916,Warehouse_Midwest,494,164,2,12-Sep-2019,13-Dec-2019
4752,CA-2019-159989,09-12-2019,13-12-2019,Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,-9.153,Warehouse_South,73,24,9,12-Sep-2019,13-Dec-2019
4980,US-2019-131114,09-12-2019,13-12-2019,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,Midwest,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,3,1.5426,Warehouse_Midwest,453,151,4,12-Sep-2019,13-Dec-2019
22,CA-2019-137330,09-12-2019,13-12-2019,Standard Class,KB-16585,Ken Black,Corporate,United States,Fremont,Nebraska,Midwest,OFF-AR-10000246,Office Supplies,Art,Newell 318,19.46,7,5.0596,Warehouse_Midwest,342,114,8,12-Sep-2019,13-Dec-2019
4982,US-2019-131114,09-12-2019,13-12-2019,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,Midwest,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,-1.428,Warehouse_Midwest,53,17,8,12-Sep-2019,13-Dec-2019
3739,CA-2019-133340,09-12-2019,13-12-2019,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,Midwest,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,1,3.052,Warehouse_Midwest,269,89,3,12-Sep-2019,13-Dec-2019
2033,CA-2019-128923,09-12-2019,13-12-2019,Standard Class,GB-14530,George Bell,Corporate,United States,Fort Worth,Texas,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,3.2872,Warehouse_South,413,137,3,12-Sep-2019,13-Dec-2019
2034,CA-2019-128923,09-12-2019,13-12-2019,Standard Class,GB-14530,George Bell,Corporate,United States,Fort Worth,Texas,South,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.8162,Warehouse_South,431,143,7,12-Sep-2019,13-Dec-2019
4981,US-2019-131114,09-12-2019,13-12-2019,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,Midwest,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.356,2,-11.7612,Warehouse_Midwest,69,23,2,12-Sep-2019,13-Dec-2019
1312,CA-2019-141082,09-12-2019,13-12-2019,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,Northeast,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1,1.7343,Warehouse_Northeast,493,164,5,12-Sep-2019,13-Dec-2019
3259,US-2019-161844,09-12-2019,14-12-2019,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,-2.0622,Warehouse_South,201,67,3,12-Sep-2019,14-Dec-2019
3940,US-2019-143448,10-12-2019,10-12-2019,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,Midwest,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,356.225,Warehouse_Midwest,99,33,5,12-Oct-2019,12-Oct-2019
7618,CA-2019-144309,10-12-2019,16-12-2019,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,Northeast,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,5,220.987,Warehouse_Northeast,226,75,9,12-Oct-2019,16-Dec-2019
254,CA-2019-146941,10-12-2019,13-12-2019,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,Northeast,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,162.864,Warehouse_Northeast,484,161,5,12-Oct-2019,13-Dec-2019
250,CA-2019-154739,10-12-2019,15-12-2019,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,28.1372,Warehouse_West,145,48,6,12-Oct-2019,15-Dec-2019
2192,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,51.8238,Warehouse_West,154,51,2,12-Oct-2019,17-Dec-2019
2194,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,4,55.764,Warehouse_West,469,156,8,12-Oct-2019,17-Dec-2019
253,CA-2019-146941,10-12-2019,13-12-2019,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,Northeast,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,22.5624,Warehouse_Northeast,299,99,8,12-Oct-2019,13-Dec-2019
5525,CA-2019-147123,10-12-2019,12-12-2019,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,36.9288,Warehouse_West,166,55,5,12-Oct-2019,12-Dec-2019
2193,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,22.869,Warehouse_West,403,134,8,12-Oct-2019,17-Dec-2019
8188,CA-2019-127194,10-12-2019,16-12-2019,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,Northeast,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,9,29.5254,Warehouse_Northeast,277,92,9,12-Oct-2019,16-Dec-2019
2196,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,8.5025,Warehouse_West,115,38,2,12-Oct-2019,17-Dec-2019
2195,CA-2019-128412,10-12-2019,17-12-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,12.285,Warehouse_West,384,128,6,12-Oct-2019,17-Dec-2019
7617,CA-2019-144309,10-12-2019,16-12-2019,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,Northeast,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,8.7138,Warehouse_Northeast,467,155,2,12-Oct-2019,16-Dec-2019
9874,CA-2019-100587,10-12-2019,14-12-2019,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,Northeast,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,6.48,1,3.1104,Warehouse_Northeast,469,156,3,12-Oct-2019,14-Dec-2019
55,CA-2019-105816,11-12-2019,17-12-2019,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,Northeast,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.95,5,298.6855,Warehouse_Northeast,311,103,5,12-Nov-2019,17-Dec-2019
7058,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,7,111.517,Warehouse_West,344,114,2,12-Nov-2019,12-Nov-2019
5996,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,Midwest,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,-137.529,Warehouse_Midwest,475,158,9,12-Nov-2019,12-Nov-2019
6185,CA-2019-143609,11-12-2019,13-12-2019,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5,25.245,Warehouse_West,292,97,8,12-Nov-2019,13-Dec-2019
5997,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,Midwest,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,24.196,Warehouse_Midwest,420,140,4,12-Nov-2019,12-Nov-2019
7055,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,-31.843,Warehouse_West,235,78,2,12-Nov-2019,12-Nov-2019
5998,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,Midwest,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,-147.8655,Warehouse_Midwest,295,98,5,12-Nov-2019,12-Nov-2019
651,CA-2019-160745,11-12-2019,16-12-2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316.0,4,31.6,Warehouse_West,174,58,6,12-Nov-2019,16-Dec-2019
650,CA-2019-160745,11-12-2019,16-12-2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,22.6782,Warehouse_West,317,105,8,12-Nov-2019,16-Dec-2019
633,US-2019-135720,11-12-2019,13-12-2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,4,30.0768,Warehouse_West,180,60,6,12-Nov-2019,13-Dec-2019
631,US-2019-135720,11-12-2019,13-12-2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,-51.7191,Warehouse_West,286,95,5,12-Nov-2019,13-Dec-2019
7051,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,68.12,Warehouse_West,67,22,8,12-Nov-2019,12-Nov-2019
7057,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.688,9,39.8736,Warehouse_West,89,29,3,12-Nov-2019,12-Nov-2019
7054,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,25.1916,Warehouse_West,70,23,8,12-Nov-2019,12-Nov-2019
632,US-2019-135720,11-12-2019,13-12-2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,29.95,Warehouse_West,448,149,3,12-Nov-2019,13-Dec-2019
1136,US-2019-148803,11-12-2019,11-12-2019,Same Day,LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,3,7.4571,Warehouse_South,274,91,6,12-Nov-2019,12-Nov-2019
7060,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,24.1918,Warehouse_West,404,134,6,12-Nov-2019,12-Nov-2019
9696,US-2019-151260,11-12-2019,14-12-2019,First Class,SC-20695,Steve Chapman,Corporate,United States,Springfield,Ohio,Midwest,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4,9.192,Warehouse_Midwest,331,110,5,12-Nov-2019,14-Dec-2019
5994,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,Midwest,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,-4.06,Warehouse_Midwest,57,19,3,12-Nov-2019,12-Nov-2019
7059,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3,2.0088,Warehouse_West,149,49,6,12-Nov-2019,12-Nov-2019
7056,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,3,11.19,Warehouse_West,289,96,3,12-Nov-2019,12-Nov-2019
7053,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,13.941,Warehouse_West,136,45,6,12-Nov-2019,12-Nov-2019
7052,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,6.0632,Warehouse_West,347,115,8,12-Nov-2019,12-Nov-2019
54,CA-2019-105816,11-12-2019,17-12-2019,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,Northeast,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,15.26,7,6.2566,Warehouse_Northeast,477,159,2,12-Nov-2019,17-Dec-2019
649,CA-2019-160745,11-12-2019,16-12-2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,6.068,Warehouse_West,63,21,9,12-Nov-2019,16-Dec-2019
5995,CA-2019-162187,11-12-2019,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,Midwest,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,1.69,Warehouse_Midwest,383,127,4,12-Nov-2019,12-Nov-2019
1603,US-2019-132857,11-12-2019,17-12-2019,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Smyrna,Tennessee,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3,1.668,Warehouse_South,51,17,9,12-Nov-2019,17-Dec-2019
7061,CA-2019-165330,11-12-2019,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,2,2.1286,Warehouse_West,424,141,8,12-Nov-2019,12-Nov-2019
4574,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Midwest,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.93,7,184.2204,Warehouse_Midwest,342,114,7,12-Dec-2019,18-Dec-2019
4036,US-2019-108777,12-12-2019,12-12-2019,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,Midwest,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,76.7904,Warehouse_Midwest,374,124,9,12-Dec-2019,12-Dec-2019
5577,CA-2019-136686,12-12-2019,16-12-2019,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,122.7648,Warehouse_West,471,157,2,12-Dec-2019,16-Dec-2019
5251,US-2019-169369,12-12-2019,18-12-2019,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,5,19.996,Warehouse_South,90,30,7,12-Dec-2019,18-Dec-2019
9939,CA-2019-169824,12-12-2019,17-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,Northeast,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,60.35,5,19.9155,Warehouse_Northeast,367,122,6,12-Dec-2019,17-Dec-2019
5578,CA-2019-136686,12-12-2019,16-12-2019,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,15.8256,Warehouse_West,365,121,4,12-Dec-2019,16-Dec-2019
5252,US-2019-169369,12-12-2019,18-12-2019,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,South,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,4,23.0864,Warehouse_South,430,143,4,12-Dec-2019,18-Dec-2019
9940,CA-2019-169824,12-12-2019,17-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,Northeast,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,35.52,4,9.9456,Warehouse_Northeast,160,53,6,12-Dec-2019,17-Dec-2019
4575,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Midwest,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4,8.7048,Warehouse_Midwest,63,21,6,12-Dec-2019,18-Dec-2019
4577,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Midwest,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2,6.715,Warehouse_Midwest,280,93,3,12-Dec-2019,18-Dec-2019
4035,US-2019-108777,12-12-2019,12-12-2019,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,Midwest,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,-14.3313,Warehouse_Midwest,133,44,6,12-Dec-2019,12-Dec-2019
4576,CA-2019-139395,12-12-2019,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Midwest,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.9,5,3.614,Warehouse_Midwest,179,59,5,12-Dec-2019,18-Dec-2019
9941,CA-2019-169824,12-12-2019,17-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,Northeast,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,11.2,7,4.816,Warehouse_Northeast,280,93,9,12-Dec-2019,17-Dec-2019
943,CA-2019-142958,13-12-2019,20-12-2019,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272,4,41.7852,Warehouse_West,375,125,6,13-Dec-2019,20-Dec-2019
456,CA-2019-100153,13-12-2019,17-12-2019,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,South,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,24.9132,Warehouse_South,194,64,5,13-Dec-2019,17-Dec-2019
3687,CA-2019-102792,13-12-2019,19-12-2019,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,9.84,3,3.2472,Warehouse_West,428,142,6,13-Dec-2019,19-Dec-2019
942,CA-2019-142958,13-12-2019,20-12-2019,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,2.2098,Warehouse_West,394,131,3,13-Dec-2019,20-Dec-2019
6395,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,Northeast,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,198.46,Warehouse_Northeast,77,25,5,14-Dec-2019,19-Dec-2019
7942,CA-2019-146325,14-12-2019,17-12-2019,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,35.048,Warehouse_West,115,38,9,14-Dec-2019,17-Dec-2019
3469,CA-2019-146143,14-12-2019,19-12-2019,Standard Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",133.38,6,58.6872,Warehouse_South,212,70,2,14-Dec-2019,19-Dec-2019
7941,CA-2019-146325,14-12-2019,17-12-2019,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,-9.1602,Warehouse_West,278,92,5,14-Dec-2019,17-Dec-2019
6397,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,Northeast,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,7.803,Warehouse_Northeast,310,103,8,14-Dec-2019,19-Dec-2019
6394,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,Northeast,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6,10.5252,Warehouse_Northeast,498,166,3,14-Dec-2019,19-Dec-2019
6396,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,Northeast,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,1,4.6305,Warehouse_Northeast,473,157,7,14-Dec-2019,19-Dec-2019
6392,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,Northeast,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,6.7252,Warehouse_Northeast,489,163,9,14-Dec-2019,19-Dec-2019
6393,CA-2019-129126,14-12-2019,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,Northeast,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76,2,2.8224,Warehouse_Northeast,213,71,5,14-Dec-2019,19-Dec-2019
722,CA-2019-142335,15-12-2019,19-12-2019,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Midwest,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,231.4116,Warehouse_Midwest,350,116,8,15-Dec-2019,19-Dec-2019
